dateid,areaID,activeCases
20200324,si,478
20200324,za,8
20200323,ce,87
20200323,kk,6
20200323,kp,11
20200323,kr,31
20200323,lj,160
20200323,mb,45
20200323,ms,8
20200323,ng,6
20200323,nm,47
20200323,po,16
20200323,sg,20
20200323,si,447
20200323,za,7
20200322,ce,78
20200322,kk,5
20200322,kp,11
20200322,kr,29
20200322,lj,149
20200322,mb,42
20200322,ms,7
20200322,ng,6
20200322,nm,52
20200322,po,16
20200322,sg,19
20200322,si,422
20200322,za,5
20200321,ce,68
20200321,kk,5
20200321,kp,10
20200321,kr,28
20200321,lj,140
20200321,mb,35
20200321,ms,7
20200321,ng,6
20200321,nm,54
20200321,po,14
20200321,sg,16
20200321,si,391
20200321,za,5
20200320,ce,56
20200320,kk,3
20200320,kp,11
20200320,kr,24
20200320,lj,129
20200320,mb,34
20200320,ms,7
20200320,ng,5
20200320,nm,55
20200320,po,13
20200320,sg,16
20200320,si,359
20200320,za,3
20200319,ce,56
20200319,kk,2
20200319,kp,11
20200319,kr,23
20200319,lj,115
20200319,mb,30
20200319,ms,8
20200319,ng,5
20200319,nm,54
20200319,po,13
20200319,sg,14
20200319,si,335
20200319,za,2
20200318,ce,50
20200318,kk,1
20200318,kp,11
20200318,kr,20
20200318,lj,112
20200318,mb,28
20200318,ms,9
20200318,ng,5
20200318,nm,51
20200318,po,13
20200318,sg,13
20200318,si,317
20200318,za,2
20200317,ce,40
20200317,kk,1
20200317,kp,8
20200317,kr,18
20200317,lj,107
20200317,mb,27
20200317,ms,5
20200317,ng,4
20200317,nm,50
20200317,po,12
20200317,sg,10
20200317,si,286
20200317,za,2
20200316,ce,38
20200316,kk,1
20200316,kp,8
20200316,kr,18
20200316,lj,106
20200316,mb,24
20200316,ms,5
20200316,ng,4
20200316,nm,47
20200316,po,11
20200316,sg,10
20200316,si,276
20200316,za,2
20200315,ce,38
20200315,kk,1
20200315,kp,8
20200315,kr,16
20200315,lj,96
20200315,mb,21
20200315,ms,5
20200315,ng,3
20200315,nm,45
20200315,po,11
20200315,sg,3
20200315,si,250
20200315,za,2
20200314,ce,32
20200314,kk,1
20200314,kp,7
20200314,kr,11
20200314,lj,87
20200314,mb,18
20200314,ms,5
20200314,ng,3
20200314,nm,41
20200314,po,6
20200314,sg,1
20200314,si,215
20200314,za,2
20200313,ce,25
20200313,kk,1
20200313,kp,6
20200313,kr,8
20200313,lj,73
20200313,mb,12
20200313,ms,4
20200313,ng,3
20200313,nm,40
20200313,po,4
20200313,si,179
20200313,za,2
20200312,ce,13
20200312,kk,1
20200312,kp,4
20200312,kr,2
20200312,lj,63
20200312,mb,9
20200312,ms,4
20200312,ng,2
20200312,nm,30
20200312,po,3
20200312,si,133
20200312,za,1
20200311,ce,4
20200311,kp,2
20200311,kr,1
20200311,lj,44
20200311,mb,7
20200311,ms,3
20200311,ng,1
20200311,nm,18
20200311,po,3
20200311,si,83
20200310,kp,2
20200310,lj,27
20200310,mb,3
20200310,ms,2
20200310,nm,12
20200310,po,2
20200310,si,48
20200309,kp,1
20200309,lj,16
20200309,mb,1
20200309,ms,2
20200309,nm,11
20200309,si,31
20200308,kp,1
20200308,lj,10
20200308,mb,1
20200308,ms,2
20200308,nm,6
20200308,si,20
20200307,kp,1
20200307,lj,8
20200307,mb,1
20200307,ms,2
20200307,nm,3
20200307,si,15
20200306,lj,7
20200306,ms,2
20200306,nm,1
20200306,si,10
20200305,lj,5
20200305,ms,1
20200305,si,6
20200304,lj,1
20200304,si,1
